cancellation_id,booking_id,cancellation_date,cancellation_reason,refund_amount,refund_status,cancellation_source
1876,3268,2025-03-16,Emergency,32969,Processed,Hotel
1877,3747,2026-03-25,Travel Restriction,24929,Processed,System
1878,2143,2024-07-09,Price Change,31348,Pending,Customer
1879,5161,2024-06-20,Price Change,27889,Pending,Hotel
1880,10648,2024-10-21,Emergency,19207,Pending,System
1881,2158,2026-01-02,Personal Issue,24751,Pending,System
1882,1494,2026-04-15,Travel Restriction,14245,Pending,System
1883,5577,2026-03-06,Schedule Conflict,46095,Processed,Customer
1884,9517,2025-08-11,Health Issue,23570,Processed,System
1885,10742,2024-10-28,Travel Restriction,15837,Processed,Hotel
1886,1739,2024-09-04,Travel Restriction,37094,Pending,Customer
1887,7458,2025-12-09,Personal Issue,25856,Processed,Customer
1888,5508,2025-04-06,Emergency,20602,Pending,Hotel
1889,7614,2025-07-19,Health Issue,19733,Processed,Hotel
1890,1860,2024-05-27,Schedule Conflict,2053,Processed,System
1891,2343,2024-07-02,Price Change,15627,Pending,Customer
1892,6387,2025-02-09,Schedule Conflict,22674,Processed,System
1893,10823,2025-04-05,Travel Restriction,24089,Pending,Hotel
1894,8275,2025-08-09,Price Change,44674,Pending,System
1895,2748,2025-05-31,Personal Issue,26820,Pending,Hotel
1896,4640,2024-08-23,Personal Issue,40985,Pending,System
1897,2674,2026-04-28,Emergency,45109,Processed,System
1898,8324,2025-07-30,Travel Restriction,46575,Pending,Hotel
1899,10611,2024-09-29,Personal Issue,42991,Processed,System
1900,7066,2024-07-04,Travel Restriction,42794,Processed,Hotel
1901,5374,2025-02-21,Price Change,44240,Processed,System
1902,1435,2025-04-06,Health Issue,33199,Pending,Customer
1903,10128,2025-05-24,Travel Restriction,21428,Processed,System
1904,962,2025-12-09,Travel Restriction,48094,Processed,Hotel
1905,1211,2025-01-04,Price Change,38185,Pending,Customer
1906,2465,2026-02-19,Schedule Conflict,43449,Pending,System
1907,7103,2025-11-12,Health Issue,43275,Processed,Customer
1908,645,2026-01-25,Travel Restriction,31433,Processed,System
1909,8145,2025-10-13,Health Issue,43676,Pending,System
1910,4109,2025-04-18,Travel Restriction,39655,Processed,System
1911,7683,2025-11-21,Emergency,42049,Pending,Customer
1912,11212,2025-06-29,Travel Restriction,36137,Pending,Customer
1913,9397,2024-10-13,Travel Restriction,6639,Pending,Customer
1914,3808,2024-08-14,Travel Restriction,29208,Pending,Hotel
1915,2480,2025-06-01,Travel Restriction,21383,Pending,Customer
1916,1690,2026-03-13,Health Issue,42404,Pending,System
1917,1233,2024-10-18,Health Issue,6245,Processed,Hotel
1918,10427,2025-12-16,Schedule Conflict,17933,Processed,Customer
1919,2895,2025-12-25,Health Issue,47509,Processed,System
1920,11383,2024-10-13,Emergency,7363,Processed,Customer
1921,1455,2025-03-09,Health Issue,44326,Processed,System
1922,1621,2024-10-29,Travel Restriction,24015,Processed,System
1923,1353,2025-07-24,Price Change,43075,Pending,Hotel
1924,6010,2025-09-19,Personal Issue,15595,Pending,Customer
1925,10166,2024-11-04,Personal Issue,14585,Processed,Hotel
1926,6344,2024-11-07,Travel Restriction,17365,Processed,Hotel
1927,5163,2025-03-07,Personal Issue,16275,Processed,Customer
1928,2579,2025-07-24,Price Change,42882,Pending,Hotel
1929,9854,2025-08-10,Schedule Conflict,41658,Pending,Hotel
1930,735,2024-10-25,Health Issue,9589,Processed,Customer
1931,4428,2025-02-04,Emergency,45641,Pending,Hotel
1932,14,2024-07-17,Emergency,3261,Processed,Customer
1933,7230,2024-07-31,Emergency,43796,Pending,System
1934,4060,2025-08-07,Emergency,40020,Processed,Customer
1935,1555,2025-04-03,Schedule Conflict,22255,Processed,Hotel
1936,5415,2025-10-03,Emergency,36748,Pending,System
1937,2540,2024-11-22,Travel Restriction,11071,Processed,Hotel
1938,9082,2025-01-25,Personal Issue,40852,Pending,Customer
1939,10661,2026-02-25,Health Issue,2002,Pending,Customer
1940,9146,2025-10-06,Price Change,3414,Pending,Customer
1941,4244,2025-01-15,Personal Issue,19319,Processed,System
1942,9262,2024-08-05,Personal Issue,15203,Processed,Customer
1943,1404,2025-12-10,Health Issue,40699,Pending,System
1944,9127,2025-11-15,Emergency,40493,Processed,Customer
1945,8140,2024-10-06,Personal Issue,26627,Pending,Hotel
1946,955,2024-06-12,Schedule Conflict,34374,Pending,Hotel
1947,8674,2025-07-26,Travel Restriction,45585,Pending,Customer
1948,6201,2025-11-20,Schedule Conflict,44926,Processed,System
1949,11296,2024-10-07,Personal Issue,29013,Pending,Customer
1950,1838,2025-12-01,Emergency,43661,Pending,Customer
1951,9018,2025-05-01,Travel Restriction,26879,Processed,System
1952,3526,2024-12-24,Emergency,1251,Processed,Customer
1953,6812,2024-12-29,Schedule Conflict,46426,Processed,Hotel
1954,8041,2025-12-01,Emergency,18541,Processed,Hotel
1955,3757,2024-08-23,Price Change,23657,Processed,Customer
1956,2851,2025-11-19,Emergency,13409,Processed,Hotel
1957,7786,2024-12-25,Emergency,36854,Pending,Hotel
1958,10706,2024-08-06,Health Issue,44491,Pending,System
1959,9158,2024-06-27,Schedule Conflict,2144,Pending,Hotel
1960,9057,2025-11-09,Emergency,37614,Processed,Customer
1961,5522,2025-10-09,Price Change,37810,Processed,System
1962,9026,2025-04-20,Personal Issue,5850,Processed,System
1963,1667,2026-02-03,Schedule Conflict,27353,Pending,System
1964,7786,2024-07-31,Travel Restriction,39101,Processed,System
1965,6003,2024-05-31,Health Issue,18011,Pending,Hotel
1966,7159,2026-02-04,Emergency,6640,Pending,Hotel
1967,4228,2024-07-08,Schedule Conflict,8933,Processed,Customer
1968,7183,2026-03-01,Emergency,31575,Processed,Customer
1969,2643,2025-04-10,Health Issue,27263,Pending,System
1970,11201,2024-07-15,Travel Restriction,24061,Pending,Hotel
1971,4311,2025-03-23,Health Issue,46442,Processed,System
1972,6989,2025-11-11,Travel Restriction,14177,Pending,Customer
1973,5200,2025-06-28,Travel Restriction,18300,Pending,System
1974,869,2025-01-13,Price Change,48922,Pending,Hotel
1975,1052,2025-09-18,Personal Issue,33923,Processed,Customer
1976,7088,2025-09-02,Schedule Conflict,21582,Processed,Customer
1977,8484,2025-10-10,Health Issue,9669,Pending,Hotel
1978,10827,2024-11-13,Emergency,11001,Pending,Hotel
1979,9734,2025-08-01,Price Change,13188,Pending,Hotel
1980,1613,2025-09-12,Emergency,16075,Pending,Hotel
1981,3587,2024-10-10,Schedule Conflict,7815,Processed,Customer
1982,6659,2026-01-09,Travel Restriction,15939,Processed,Customer
1983,2405,2024-08-31,Travel Restriction,47307,Pending,Customer
1984,7924,2024-08-03,Schedule Conflict,37554,Pending,Hotel
1985,6632,2025-01-06,Emergency,6018,Pending,Hotel
1986,4762,2026-01-16,Price Change,34947,Processed,System
1987,8264,2026-01-09,Travel Restriction,49174,Pending,System
1988,9936,2024-07-26,Schedule Conflict,23627,Pending,System
1989,6301,2024-07-12,Price Change,47074,Processed,System
1990,9438,2025-11-06,Price Change,41268,Processed,Hotel
1991,5449,2026-01-02,Health Issue,3481,Processed,Hotel
1992,9673,2024-11-13,Emergency,25477,Processed,Hotel
1993,8893,2025-01-18,Travel Restriction,42764,Pending,Customer
1994,8598,2025-05-23,Travel Restriction,44398,Processed,Customer
1995,1639,2024-06-03,Travel Restriction,33695,Pending,System
1996,8382,2025-06-25,Travel Restriction,16266,Pending,Customer
1997,726,2025-08-10,Travel Restriction,16845,Pending,System
1998,10826,2025-01-31,Personal Issue,5320,Processed,Hotel
1999,1865,2025-03-01,Price Change,7565,Processed,Hotel
2000,9665,2026-01-12,Schedule Conflict,22975,Processed,Customer
2001,6751,2025-08-12,Price Change,1779,Processed,System
2002,7740,2024-06-12,Health Issue,35751,Pending,System
2003,4771,2026-04-05,Price Change,10584,Processed,Customer
2004,4272,2025-06-13,Personal Issue,25520,Processed,System
2005,4660,2024-06-04,Schedule Conflict,13014,Pending,System
2006,5350,2024-06-28,Health Issue,44229,Processed,Hotel
2007,11737,2024-05-28,Travel Restriction,48848,Processed,Customer
2008,8664,2024-10-05,Personal Issue,18822,Processed,Customer
2009,4027,2026-01-01,Price Change,18535,Pending,System
2010,1508,2025-12-15,Schedule Conflict,33500,Processed,Hotel
2011,7541,2025-04-25,Personal Issue,35042,Pending,Customer
2012,1308,2024-07-31,Health Issue,38915,Pending,System
2013,7912,2026-04-19,Schedule Conflict,20886,Processed,Hotel
2014,6194,2024-06-16,Personal Issue,47207,Processed,Hotel
2015,2239,2024-12-03,Emergency,36531,Processed,Hotel
2016,7859,2026-02-16,Personal Issue,7997,Pending,Customer
2017,1352,2025-05-26,Schedule Conflict,14971,Processed,System
2018,7417,2026-04-20,Price Change,25135,Pending,Customer
2019,6062,2025-03-11,Schedule Conflict,36021,Processed,System
2020,5008,2025-10-10,Travel Restriction,11159,Pending,Customer
2021,3994,2025-06-02,Emergency,41117,Pending,Hotel
2022,10780,2026-02-08,Health Issue,23668,Processed,Customer
2023,4769,2025-04-14,Schedule Conflict,17772,Pending,Hotel
2024,9807,2025-07-31,Price Change,29403,Pending,Customer
2025,10836,2024-07-07,Price Change,35531,Pending,Hotel
2026,307,2024-10-19,Price Change,32460,Processed,System
2027,7354,2025-08-21,Personal Issue,29419,Processed,Customer
2028,1215,2024-10-23,Personal Issue,1315,Pending,System
2029,6652,2025-12-28,Emergency,2078,Pending,Customer
2030,7728,2024-10-22,Emergency,17048,Processed,System
2031,8056,2024-11-02,Travel Restriction,31631,Pending,Hotel
2032,10230,2024-08-24,Personal Issue,40906,Processed,Hotel
2033,5549,2024-07-28,Schedule Conflict,28808,Processed,System
2034,255,2024-07-17,Personal Issue,40843,Pending,Customer
2035,947,2026-02-07,Personal Issue,46061,Processed,Hotel
2036,4602,2024-07-16,Personal Issue,35174,Processed,System
2037,1103,2026-01-30,Health Issue,5776,Pending,Customer
2038,6569,2024-05-31,Travel Restriction,32958,Processed,Hotel
2039,4546,2026-03-12,Schedule Conflict,39379,Pending,System
2040,2241,2025-02-28,Travel Restriction,36663,Pending,Customer
2041,1699,2025-07-06,Price Change,10923,Processed,System
2042,8548,2024-08-13,Health Issue,18637,Pending,System
2043,6244,2024-12-28,Personal Issue,22200,Processed,System
2044,8080,2024-10-14,Emergency,36489,Processed,Hotel
2045,10236,2025-04-26,Schedule Conflict,14606,Processed,System
2046,6820,2024-12-30,Schedule Conflict,45297,Pending,Hotel
2047,4418,2024-11-06,Personal Issue,39918,Pending,Hotel
2048,7837,2024-12-12,Personal Issue,20041,Processed,System
2049,1645,2026-04-22,Price Change,39208,Pending,Customer
2050,7477,2026-02-20,Personal Issue,41360,Processed,System
2051,7959,2026-03-28,Schedule Conflict,24840,Processed,Hotel
2052,11917,2024-10-15,Travel Restriction,14939,Pending,System
2053,10786,2025-05-14,Health Issue,36418,Pending,System
2054,7455,2025-08-26,Price Change,33658,Processed,Hotel
2055,6174,2025-10-26,Travel Restriction,4551,Pending,Customer
2056,8648,2025-06-09,Schedule Conflict,21449,Pending,Hotel
2057,1406,2025-12-13,Emergency,33904,Processed,Customer
2058,9363,2025-01-31,Price Change,25919,Pending,System
2059,7789,2025-03-06,Travel Restriction,19864,Pending,Hotel
2060,13,2025-03-05,Travel Restriction,12237,Pending,Customer
2061,7908,2024-09-17,Travel Restriction,3977,Pending,Hotel
2062,7069,2025-09-26,Price Change,14281,Processed,Hotel
2063,10924,2025-02-09,Health Issue,15068,Pending,Hotel
2064,829,2025-11-07,Emergency,40738,Pending,System
2065,10547,2026-04-30,Schedule Conflict,35711,Pending,System
2066,4845,2025-08-31,Schedule Conflict,41851,Processed,System
2067,11771,2024-06-12,Schedule Conflict,5772,Pending,System
2068,6413,2025-11-10,Price Change,20656,Pending,System
2069,9246,2025-02-03,Travel Restriction,26572,Processed,System
2070,3934,2025-07-13,Health Issue,42994,Pending,Hotel
2071,6480,2024-07-24,Personal Issue,45981,Processed,Customer
2072,9952,2024-11-26,Health Issue,6704,Processed,System
2073,8931,2026-04-04,Price Change,24861,Processed,System
2074,8372,2025-08-03,Personal Issue,43274,Pending,Customer
2075,11995,2025-10-20,Travel Restriction,42237,Processed,Customer
2076,950,2026-03-31,Emergency,29884,Processed,System
2077,11751,2025-06-17,Health Issue,14274,Pending,System
2078,8468,2026-03-21,Emergency,31061,Pending,Hotel
2079,681,2025-08-31,Price Change,38042,Processed,Customer
2080,11800,2025-06-07,Schedule Conflict,27530,Pending,System
2081,10624,2024-10-30,Schedule Conflict,11756,Processed,System
2082,4076,2025-04-05,Personal Issue,35205,Pending,Customer
2083,6517,2025-09-09,Travel Restriction,47169,Processed,Hotel
2084,5676,2025-08-06,Schedule Conflict,26064,Pending,Customer
2085,2781,2025-11-06,Schedule Conflict,19358,Processed,Customer
2086,5883,2025-03-19,Personal Issue,18751,Processed,Customer
2087,5197,2024-07-04,Price Change,20286,Pending,Hotel
2088,1658,2026-04-07,Emergency,44428,Pending,Customer
2089,9788,2025-10-01,Travel Restriction,23768,Pending,Hotel
2090,7319,2026-02-09,Price Change,10504,Pending,System
2091,6256,2024-12-25,Health Issue,31713,Pending,Hotel
2092,9286,2025-11-13,Schedule Conflict,12460,Processed,System
2093,9420,2024-09-06,Travel Restriction,2560,Processed,Hotel
2094,1556,2024-11-22,Price Change,1979,Processed,Customer
2095,7562,2025-12-17,Health Issue,44936,Pending,Hotel
2096,8110,2025-04-05,Health Issue,38052,Pending,System
2097,2861,2026-03-13,Price Change,15840,Processed,Hotel
2098,11983,2025-02-01,Personal Issue,41550,Pending,Hotel
2099,7512,2024-10-21,Personal Issue,35445,Pending,System
2100,3404,2026-02-15,Health Issue,38800,Processed,Hotel
2101,8837,2025-11-24,Emergency,16863,Pending,Hotel
2102,5009,2025-02-10,Emergency,17965,Pending,Hotel
2103,5568,2025-06-19,Health Issue,16255,Processed,Customer
2104,1671,2025-12-17,Health Issue,44059,Processed,Hotel
2105,9592,2026-04-27,Schedule Conflict,22958,Processed,System
2106,1381,2024-06-12,Personal Issue,26175,Processed,Hotel
2107,1589,2026-02-26,Health Issue,1755,Processed,System
2108,532,2025-05-15,Travel Restriction,7965,Pending,Hotel
2109,6396,2025-04-13,Personal Issue,32121,Processed,System
2110,10943,2025-09-29,Personal Issue,49596,Pending,Customer
2111,756,2025-01-28,Schedule Conflict,49187,Processed,System
2112,7249,2026-02-05,Emergency,10480,Processed,Customer
2113,3442,2025-11-18,Health Issue,13782,Processed,Hotel
2114,4800,2024-05-25,Price Change,33183,Processed,Hotel
2115,579,2025-04-18,Travel Restriction,2484,Pending,System
2116,6859,2025-06-08,Schedule Conflict,23099,Processed,System
2117,3709,2026-02-15,Health Issue,10813,Processed,System
2118,8019,2025-03-20,Travel Restriction,46548,Pending,System
2119,5465,2025-10-23,Personal Issue,29358,Processed,Customer
2120,2692,2026-04-16,Travel Restriction,48483,Pending,System
2121,3707,2025-11-23,Price Change,40275,Processed,System
2122,3288,2026-02-19,Personal Issue,37944,Pending,Hotel
2123,11274,2024-05-28,Health Issue,33636,Pending,Hotel
2124,645,2025-03-15,Personal Issue,24133,Pending,Customer
2125,6168,2024-11-29,Price Change,6296,Processed,Customer
2126,181,2024-09-29,Health Issue,22188,Pending,System
2127,5422,2025-07-12,Health Issue,34031,Pending,Customer
2128,5998,2025-12-15,Health Issue,37556,Processed,Customer
2129,11359,2025-09-03,Health Issue,15024,Pending,Customer
2130,11891,2025-09-24,Emergency,39288,Processed,Hotel
2131,715,2025-07-11,Emergency,4581,Processed,Hotel
2132,5998,2025-09-20,Emergency,30396,Pending,Customer
2133,5986,2025-04-20,Emergency,13213,Processed,Hotel
2134,9519,2025-02-09,Schedule Conflict,27529,Processed,Hotel
2135,2114,2025-11-22,Health Issue,36650,Pending,Hotel
2136,11993,2025-11-18,Health Issue,11116,Processed,System
2137,8271,2026-01-01,Travel Restriction,28869,Processed,Customer
2138,9754,2024-06-26,Personal Issue,48884,Pending,System
2139,5150,2025-12-30,Personal Issue,5266,Pending,Customer
2140,376,2025-12-18,Personal Issue,10189,Pending,System
2141,5156,2024-10-04,Personal Issue,27695,Pending,Customer
2142,3488,2026-04-19,Price Change,42453,Processed,Hotel
2143,11806,2025-09-07,Health Issue,8145,Processed,System
2144,11599,2024-10-25,Schedule Conflict,18177,Pending,Customer
2145,668,2025-06-15,Emergency,21855,Pending,Customer
2146,8680,2025-01-31,Schedule Conflict,7850,Pending,Customer
2147,2742,2024-05-18,Emergency,1167,Pending,System
2148,9394,2025-08-03,Emergency,38818,Pending,Hotel
2149,10854,2025-12-31,Emergency,25596,Processed,Hotel
2150,10434,2026-04-21,Emergency,2756,Pending,Customer
2151,8469,2026-04-15,Emergency,10463,Processed,Customer
2152,1929,2026-02-22,Schedule Conflict,22270,Processed,Hotel
2153,7330,2026-03-30,Travel Restriction,8243,Pending,Hotel
2154,4363,2024-06-26,Health Issue,26969,Pending,System
2155,11703,2025-05-25,Personal Issue,30932,Pending,System
2156,3245,2024-06-03,Price Change,48373,Processed,System
2157,5737,2025-10-11,Health Issue,22547,Pending,Hotel
2158,4050,2026-04-30,Health Issue,2953,Pending,Customer
2159,4604,2024-09-28,Personal Issue,3020,Processed,Hotel
2160,4279,2024-05-23,Emergency,19504,Pending,System
2161,9222,2025-06-03,Emergency,39988,Processed,Customer
2162,9619,2025-01-02,Emergency,19783,Processed,System
2163,7594,2025-10-26,Health Issue,43442,Processed,Hotel
2164,2733,2024-08-11,Emergency,2239,Pending,Hotel
2165,156,2024-12-01,Personal Issue,19488,Pending,System
2166,10961,2024-05-12,Health Issue,21734,Processed,System
2167,11782,2026-04-16,Health Issue,40260,Pending,Customer
2168,1560,2025-03-28,Health Issue,22807,Pending,Hotel
2169,8733,2025-07-02,Personal Issue,35944,Pending,System
2170,11464,2025-11-14,Emergency,16712,Pending,Customer
2171,9085,2025-02-02,Price Change,18599,Processed,Customer
2172,6125,2026-03-24,Price Change,40190,Pending,Hotel
2173,8131,2024-08-28,Travel Restriction,43161,Pending,System
2174,3091,2024-05-27,Personal Issue,49471,Processed,Customer
2175,3352,2026-03-22,Schedule Conflict,38837,Processed,Hotel
2176,8564,2025-08-16,Price Change,5125,Processed,Customer
2177,11910,2025-08-14,Travel Restriction,34697,Processed,Customer
2178,10921,2025-08-07,Emergency,45133,Processed,Hotel
2179,4550,2024-12-25,Schedule Conflict,8881,Processed,Hotel
2180,2476,2024-05-09,Schedule Conflict,41155,Pending,Customer
2181,2219,2025-12-15,Schedule Conflict,31407,Pending,Customer
2182,7703,2024-07-23,Emergency,30693,Processed,Customer
2183,2807,2025-07-19,Emergency,43527,Pending,System
2184,11036,2025-03-02,Emergency,12285,Processed,Customer
2185,10809,2025-08-11,Travel Restriction,17664,Pending,System
2186,8257,2025-03-11,Price Change,35620,Processed,System
2187,4422,2025-05-09,Personal Issue,38176,Processed,Customer
2188,6834,2024-07-20,Emergency,4774,Pending,System
2189,10643,2026-03-04,Schedule Conflict,3339,Processed,Hotel
2190,2175,2025-12-05,Personal Issue,46027,Processed,Hotel
2191,3786,2024-07-09,Personal Issue,9779,Processed,System
2192,3589,2024-08-28,Travel Restriction,7345,Processed,System
2193,4891,2026-03-13,Schedule Conflict,29343,Pending,Customer
2194,4781,2024-11-27,Schedule Conflict,40067,Pending,System
2195,2274,2024-10-27,Schedule Conflict,11619,Pending,Hotel
2196,8253,2025-09-26,Schedule Conflict,39726,Pending,Customer
2197,3734,2025-06-15,Travel Restriction,36349,Pending,Hotel
2198,842,2026-03-29,Travel Restriction,44453,Pending,Customer
2199,3531,2024-07-24,Personal Issue,22035,Pending,Hotel
2200,4227,2025-06-15,Schedule Conflict,4106,Pending,Hotel
2201,10818,2026-04-08,Schedule Conflict,5839,Pending,System
2202,7647,2025-07-08,Schedule Conflict,6549,Pending,Hotel
2203,10150,2026-01-13,Travel Restriction,13650,Processed,System
2204,10823,2024-07-30,Travel Restriction,12560,Pending,Customer
2205,9087,2024-09-23,Travel Restriction,16580,Pending,System
2206,7773,2025-09-29,Price Change,46809,Pending,Hotel
2207,6472,2024-09-09,Emergency,34675,Processed,Hotel
2208,10195,2024-08-17,Travel Restriction,7856,Pending,Hotel
2209,10356,2026-03-06,Health Issue,14122,Processed,Customer
2210,45,2025-06-08,Personal Issue,39406,Pending,Customer
2211,9481,2024-11-02,Personal Issue,18720,Pending,System
2212,3266,2026-05-03,Travel Restriction,22852,Processed,Hotel
2213,6422,2026-02-12,Emergency,31213,Processed,Hotel
2214,3470,2024-12-08,Travel Restriction,18899,Pending,Hotel
2215,4561,2024-10-01,Schedule Conflict,23033,Processed,Customer
2216,3249,2024-12-31,Emergency,35458,Processed,Hotel
2217,7522,2024-07-03,Price Change,1698,Processed,System
2218,10090,2025-01-13,Travel Restriction,7213,Pending,System
2219,3654,2024-10-10,Schedule Conflict,19268,Processed,System
2220,3409,2024-12-06,Emergency,45191,Pending,System
2221,6005,2024-11-16,Price Change,43484,Pending,System
2222,2281,2025-07-22,Schedule Conflict,21257,Pending,Customer
2223,8176,2025-08-09,Schedule Conflict,29167,Pending,Hotel
2224,9546,2024-09-28,Health Issue,9608,Pending,Customer
2225,9980,2025-09-21,Personal Issue,21808,Pending,System
2226,3910,2026-02-12,Emergency,1964,Processed,System
2227,11824,2025-10-01,Personal Issue,43495,Pending,Hotel
2228,11985,2024-06-15,Personal Issue,35586,Pending,System
2229,8960,2025-01-20,Schedule Conflict,49474,Pending,Customer
2230,8532,2026-03-22,Travel Restriction,44171,Pending,System
2231,8555,2025-12-30,Price Change,29996,Pending,System
2232,9856,2025-03-28,Travel Restriction,8821,Pending,Hotel
2233,7043,2025-09-27,Travel Restriction,8920,Pending,System
2234,156,2026-01-17,Personal Issue,28921,Processed,System
2235,9879,2026-03-23,Emergency,19812,Processed,System
2236,4310,2026-05-09,Health Issue,16574,Pending,System
2237,10695,2026-02-03,Schedule Conflict,5403,Pending,Hotel
2238,9253,2024-09-04,Price Change,1657,Pending,Hotel
2239,6710,2026-04-05,Health Issue,22240,Processed,Hotel
2240,2377,2024-07-21,Personal Issue,25104,Processed,Hotel
2241,1779,2025-11-08,Price Change,18278,Pending,Hotel
2242,300,2025-01-20,Emergency,21239,Pending,Hotel
2243,2592,2024-11-15,Personal Issue,36164,Processed,Hotel
2244,8630,2025-12-11,Travel Restriction,37148,Pending,Customer
2245,1345,2025-03-10,Travel Restriction,10229,Processed,Customer
2246,4039,2024-07-07,Personal Issue,3925,Processed,System
2247,8357,2025-02-25,Health Issue,1019,Processed,Hotel
2248,7284,2025-11-07,Schedule Conflict,2788,Processed,System
2249,2001,2025-03-03,Health Issue,12273,Pending,System
2250,863,2024-10-23,Price Change,40608,Pending,Hotel
2251,8485,2025-10-16,Schedule Conflict,46894,Processed,Customer
2252,5955,2024-10-09,Emergency,49750,Processed,Customer
2253,956,2025-10-26,Price Change,48391,Processed,System
2254,7417,2025-11-19,Health Issue,37818,Pending,Hotel
2255,1975,2025-05-16,Health Issue,32888,Pending,System
2256,6326,2025-05-27,Health Issue,30523,Pending,Hotel
2257,3014,2025-06-25,Schedule Conflict,27997,Pending,Hotel
2258,5099,2026-01-11,Price Change,23041,Pending,Hotel
2259,4814,2025-04-22,Schedule Conflict,9513,Pending,Customer
2260,4883,2025-05-17,Schedule Conflict,13523,Pending,System
2261,233,2024-06-21,Travel Restriction,24641,Pending,System
2262,8453,2025-09-25,Health Issue,9207,Pending,Hotel
2263,6589,2024-06-30,Personal Issue,49499,Processed,Customer
2264,2439,2025-08-08,Travel Restriction,31160,Processed,Customer
2265,5643,2025-12-08,Price Change,46658,Pending,System
2266,11236,2024-05-23,Emergency,10258,Processed,Hotel
2267,2328,2026-03-19,Price Change,48922,Pending,Hotel
2268,6383,2024-05-26,Health Issue,22850,Processed,Hotel
2269,255,2024-05-30,Travel Restriction,42748,Processed,System
2270,9294,2026-03-01,Emergency,40636,Processed,Customer
2271,7282,2024-12-31,Emergency,26505,Processed,Hotel
2272,7223,2025-11-03,Price Change,27914,Processed,Hotel
2273,2223,2025-09-23,Travel Restriction,35180,Processed,System
2274,9402,2025-11-07,Health Issue,33133,Pending,Hotel
2275,9505,2024-05-23,Health Issue,2959,Pending,Hotel
2276,4953,2025-04-12,Schedule Conflict,28441,Processed,System
2277,8037,2025-04-30,Health Issue,17190,Processed,System
2278,8453,2025-07-13,Travel Restriction,45226,Pending,Customer
2279,5574,2025-07-12,Emergency,18493,Pending,Customer
2280,3596,2024-10-16,Schedule Conflict,31192,Pending,System
2281,4609,2024-07-04,Price Change,39810,Pending,System
2282,377,2026-03-31,Personal Issue,22956,Processed,Customer
2283,8906,2025-04-29,Health Issue,30195,Processed,Hotel
2284,10254,2025-01-18,Price Change,6974,Processed,Hotel
2285,4128,2024-08-23,Emergency,44385,Pending,Customer
2286,8139,2024-06-06,Travel Restriction,8693,Processed,Hotel
2287,4389,2025-04-11,Schedule Conflict,47261,Pending,Customer
2288,6406,2026-04-09,Price Change,34623,Processed,System
2289,3971,2026-02-26,Price Change,29037,Processed,System
2290,1514,2026-04-29,Price Change,26152,Pending,Customer
2291,561,2025-03-10,Travel Restriction,48130,Pending,Customer
2292,5027,2025-05-17,Schedule Conflict,46853,Pending,Customer
2293,8173,2024-09-01,Travel Restriction,36067,Pending,System
2294,8900,2025-09-15,Emergency,42996,Pending,Customer
2295,6758,2024-12-20,Emergency,42322,Processed,Hotel
2296,6575,2025-06-18,Personal Issue,23419,Pending,Customer
2297,2437,2025-02-02,Travel Restriction,23926,Pending,System
2298,948,2025-06-30,Emergency,37104,Processed,System
2299,6888,2024-12-28,Health Issue,14077,Pending,System
2300,1577,2024-08-12,Emergency,36603,Pending,Customer
2301,4974,2024-05-27,Travel Restriction,11686,Pending,System
2302,9853,2024-10-31,Personal Issue,29233,Processed,System
2303,1349,2026-02-12,Personal Issue,34478,Processed,Hotel
2304,2917,2025-10-09,Price Change,17245,Processed,Customer
2305,4598,2024-12-12,Health Issue,27465,Pending,Hotel
2306,11477,2025-07-26,Personal Issue,12875,Pending,Hotel
2307,10072,2025-04-10,Price Change,26721,Pending,System
2308,4753,2024-06-14,Travel Restriction,42365,Pending,Customer
2309,9017,2025-01-21,Emergency,37996,Processed,System
2310,10118,2026-04-09,Health Issue,43925,Processed,Customer
2311,10297,2026-04-15,Health Issue,47530,Pending,Hotel
2312,10828,2025-12-02,Health Issue,19853,Pending,Hotel
2313,3749,2025-11-22,Travel Restriction,33473,Processed,Hotel
2314,8353,2025-11-15,Personal Issue,38864,Pending,Hotel
2315,4789,2025-08-13,Emergency,10068,Processed,System
2316,9682,2025-01-23,Health Issue,13166,Processed,System
2317,652,2025-08-07,Personal Issue,35965,Pending,Customer
2318,10258,2024-08-30,Travel Restriction,41482,Pending,Hotel
2319,7538,2026-01-29,Price Change,27906,Pending,System
2320,7606,2025-06-23,Personal Issue,37454,Pending,Hotel
2321,3822,2024-07-27,Schedule Conflict,23711,Processed,System
2322,3217,2025-06-04,Health Issue,45140,Processed,Customer
2323,1925,2026-04-12,Price Change,45058,Processed,System
2324,11241,2025-09-23,Schedule Conflict,45085,Pending,Hotel
2325,6678,2026-01-01,Emergency,26306,Processed,Customer
2326,4972,2024-10-25,Travel Restriction,26399,Pending,Customer
2327,5296,2025-09-02,Travel Restriction,35237,Pending,System
2328,9624,2025-06-07,Personal Issue,39771,Pending,System
2329,4690,2025-03-04,Health Issue,13355,Processed,Customer
2330,11554,2025-05-22,Travel Restriction,35886,Pending,Hotel
2331,11351,2025-01-21,Personal Issue,5404,Processed,Customer
2332,4857,2025-07-17,Emergency,5476,Pending,System
2333,7678,2026-04-10,Emergency,21844,Processed,System
2334,6307,2025-05-18,Personal Issue,16744,Pending,System
2335,11245,2025-09-04,Health Issue,20859,Processed,System
2336,6092,2024-12-28,Travel Restriction,39828,Pending,Customer
