review_id,booking_id,customer_id,hotel_rating,service_rating,cleanliness_rating,food_rating,review_text,review_date
245,7849,2630,4.1,1.7,2,2.8,Environment study agreement side easy blood debate room national democratic carry list large himself wife every them sometimes practice kid.,2025-05-31
246,5896,4191,2.5,1.1,4.4,1.8,Out poor ever feel rate affect hope woman avoid product series test.,2024-09-11
247,11045,2425,2.2,2.7,2.4,3.6,Everyone occur cell small enjoy new wrong shake behavior institution plant account response sort.,2024-09-16
248,3585,3058,2.1,2,2.9,3.3,Night page option certainly address gun wait bank herself.,2024-08-19
249,3314,2126,2.7,4,4.1,4.2,House minute debate difference become word between three treat security build than color church.,2025-01-18
250,13,4946,2.1,4.8,4.9,1.7,Herself relate carry lose computer product oil growth give game history reason pattern never.,2024-10-14
251,2700,1422,4.2,4.4,3.1,4.2,Line specific not rate feeling among to show determine according structure surface.,2026-03-30
252,7225,3664,1.7,4.9,1.4,3.5,Night under cover behind job investment lay across special high.,2024-09-21
253,8600,2883,3.4,2.4,3.2,4.3,Natural stuff structure front brother network security own parent different.,2025-11-11
254,9219,3086,3.8,3.2,3.4,3.2,Subject magazine ever technology remain customer myself almost between politics.,2025-05-23
255,291,379,1.6,1,2.2,3.2,Service recently wife expert seat perhaps edge between manage PM administration during statement book something real meeting.,2025-10-08
256,5576,3670,2,3.6,3,3.6,Physical out surface growth easy home state wait specific edge activity watch sometimes hour.,2025-12-06
257,8355,1235,3.9,4.4,1.4,4.6,Eye million expect cold form site accept for adult during appear action price play near their within everybody plant social.,2024-10-27
258,3132,2582,3.3,2,2.6,4.6,Street though understand total accept smile life support citizen catch because rich benefit let seat room late provide.,2025-11-21
259,5623,177,2.8,2.6,1.8,2.5,Energy between life hold run window where argue simply radio nothing special note.,2025-09-25
260,4563,3772,3.1,4.3,2.7,3.5,It sure strategy amount hear research boy property name care nice walk instead lay use.,2025-03-03
261,4633,14,4.6,2.9,3.3,4,Work talk thousand majority point positive time message later behind air both about hope.,2024-05-13
262,10928,125,1.7,4.5,2.3,1.5,Unit my trouble international usually but protect growth believe almost city special image.,2024-12-17
263,6644,3472,1.7,4.2,4.9,4.3,Early instead figure card certain seat hot general media travel.,2024-07-31
264,6351,4952,3.6,1.5,1.7,3,Possible value among rate us approach late own these prepare contain together else today edge read understand lose far.,2024-09-05
265,6100,3050,2,1.8,1.5,3.5,Eight accept century development north foot use rest old house expect same statement citizen such.,2025-09-10
266,2884,267,3.2,1.5,3.6,2.6,Season head build feel kind mind war food author great job drive tend join current various song lose forget.,2025-06-29
267,1559,4928,1.9,1.3,2.5,3.5,Forward along how see treat probably several stuff quite cause rather work inside radio.,2024-08-10
268,4406,2020,4,1.2,4.8,4.4,Month to remember couple degree husband top down food successful agency base.,2025-05-30
269,1892,4960,4.4,3.6,4.2,3.4,Include significant lay surface arrive environmental cut choice Congress American local tell compare ground like think fire.,2025-02-20
270,6793,3187,1.5,4.9,4.2,3.5,Defense opportunity resource must tax employee beautiful attorney skin music which source never talk nice realize beautiful close.,2025-02-06
271,5492,3037,4.9,4.5,3.9,4.9,Exactly stuff key during response war home doctor hand stock word.,2026-04-06
272,7381,3896,4.1,3.5,2.1,1.1,Support sell market father around can participant my participant skill method less where public drive agent billion.,2024-10-22
273,5835,612,1.1,3.1,2.3,2.1,Point performance collection option person guy rather energy fear all garden.,2024-06-07
274,1110,3981,2.7,4.2,3.7,2.7,Partner itself lay under truth whole prove movie bad usually view.,2024-07-07
275,3394,2776,3.2,3.1,1.7,1.9,Move bag television along young reason much old either know own community executive.,2024-08-04
276,6765,1689,4.2,4.4,1.6,1.4,Senior fill now suddenly move worker so field hold time well turn condition.,2025-01-18
277,203,2100,1,3.4,1.3,3.8,Next draw mind east party medical explain be source rather.,2026-01-18
278,183,4737,3.3,3.5,3.3,3.8,Decide quality night very include finish response line southern.,2026-02-26
279,10353,2241,2.2,4.7,2,1.9,True past like least couple lay cover respond he.,2025-12-07
280,10273,1076,4.7,1.8,2,4.5,Artist old remember half news medical discover often apply important government.,2025-01-26
281,1330,1473,2.8,3.8,2.3,1.3,Its animal hard page college international prepare foot member travel series.,2025-10-01
282,9189,3145,2.2,2.4,2,3.3,Everybody gun stop serve research including seven notice throw why.,2024-07-26
283,6353,325,2.4,2.3,3.1,2.8,Wind must poor region admit start effect worry resource author wall party dog positive job suffer.,2025-08-26
284,3982,4353,4.1,3.8,1.7,3.8,Senior real west work language region purpose truth address else price.,2025-03-16
285,7093,3488,3.7,2.2,2.4,3,How particularly it season both send mention American attorney data popular.,2025-11-16
286,11975,2194,3.9,2.1,1.2,2.8,Through certain really owner else teacher easy character set red paper future ball follow guess kind PM reason since deal.,2025-04-19
287,6004,2546,3.2,2.3,4,1.6,Child just military president foot occur another star young fight wife operation form top assume.,2025-11-21
288,10145,1143,1.9,4.2,2.6,1.5,Woman system else boy office course for pass type region until central scientist protect land fine yourself computer dog.,2025-08-24
289,10061,3538,1.2,2.2,2.3,4,Once mission response else matter strong trip too place out goal better most nation.,2025-08-26
290,5704,2738,4.5,2.5,3.2,3.9,Occur up ball age participant bed case ever plant about.,2025-12-01
291,4841,2070,2.2,4.6,2.9,4.9,Kind although identify form blood generation image meet recognize purpose with.,2026-03-09
292,9361,516,2.3,3.9,1.6,2.2,Staff party American order energy prepare similar child miss able writer production weight.,2025-09-23
293,10927,3288,2.3,3.8,1.8,2.1,Significant on our write let area dinner describe sound want step wall improve purpose Republican give cut ready dream.,2024-11-28
294,8084,3490,2.4,2.9,4.9,1.2,Able task picture kind either husband well open bed care nor debate any letter situation treat late consumer.,2024-10-14
295,870,4570,3.3,3.2,2.5,1.5,Method whatever along style movement perhaps media scene another job follow follow small tell anyone serious run begin imagine many.,2025-07-26
296,901,637,1.2,2,2.4,1.4,Wind beat show prove available price computer people throughout return rate he try term eat sing expect necessary.,2024-09-26
297,3222,2241,4.9,2.8,2.7,2.1,Increase rock customer marriage option doctor alone along very strategy letter fight.,2024-05-27
298,1596,1130,3.6,4.2,3.9,2.9,We start place tend explain perform black serious state chance other really.,2025-06-09
299,545,4572,4.6,2.4,3.6,3.2,Officer citizen team shake degree ago already low family trip wide really range kind argue what network ok listen wife.,2025-11-01
300,10585,1562,2,3.4,1.8,2.4,Art might pull whatever PM drug nothing respond race security.,2025-02-08
301,6905,4491,2.4,2.2,3.8,4.3,Discover realize pay mission daughter friend tonight trip friend already have daughter hundred student certainly speak throw.,2025-08-07
302,4825,804,1.8,4.5,3.5,4.2,Movie during may same next key common never on include tonight determine close admit interview hour far.,2025-07-29
303,5079,3998,2,2.4,2.6,1.4,Finally risk argue ready important box fact agent imagine society certain hard center build likely final daughter bed east.,2025-09-17
304,1081,1771,1,2.9,2.6,3.1,Play quickly letter probably company candidate training family recently.,2025-08-18
305,7413,1501,3.4,3.1,2.4,4.7,Feel health strategy alone people stop policy because team.,2025-05-05
306,309,3410,2.9,3.4,1.7,4.7,Second single activity economic truth face site in develop.,2025-03-30
307,1989,293,3,3.1,3.1,1.3,Available write different land night keep night media production prepare from government enjoy range job company.,2025-11-19
308,9268,4726,3.6,2.7,4.7,4.2,Activity audience happy partner more front cell design per because commercial computer.,2025-05-29
309,8922,1300,1.2,3.9,1.7,4.9,Best financial human effect environmental learn value occur question reflect high simple seem through evidence nation shake charge.,2024-05-22
310,11665,457,5,3.2,3.1,4.3,Pattern cold stand natural campaign economic boy century today subject accept later save remain so.,2025-06-30
311,1687,483,3.7,2,1.6,2.6,Although foot word thought property contain prevent former range traditional dark commercial into.,2026-05-07
312,10248,4595,4.4,3.5,3.1,1.3,Hear or bag former hard teach network stay scene our.,2025-02-01
313,569,2992,1.6,4.7,2.7,3.3,Magazine become still news whatever debate administration strong school size interest see half it.,2025-12-09
314,6238,4826,2.2,2.7,4.9,1.5,Care lay physical evidence model a board pay no site.,2024-08-31
315,6418,2355,2.7,3.5,2.5,3.6,Green help why center imagine then decade stuff budget.,2025-04-23
316,9990,160,1.4,1.9,4.7,2,College deep beyond factor draw baby yard hair allow me successful kind lot better concern early listen begin.,2026-04-13
317,9042,665,4.3,4.8,2.2,1.5,Tonight gun represent particular newspaper local real mouth particular employee determine region glass down though pass peace national step southern.,2024-08-15
318,7979,1185,4,2.7,4.5,2.3,Civil serious building four industry rise treat have mission form network guy low eight.,2026-02-25
319,928,4421,3.6,3.1,4,2.3,Much continue country sure mind set series song information successful ahead already training.,2025-05-08
320,3603,2470,4.9,2.1,2,3,Book research old whether war run nothing sound down tax world arrive particularly idea.,2024-11-18
321,10708,3504,1.8,3,4.4,1.5,Process cut almost on pretty around step prove inside.,2025-07-03
322,72,2633,4.8,4.2,3.8,4.6,Small woman trip various dark officer plan matter morning born change try of.,2025-05-21
323,9964,1172,4.9,2.3,4.9,1.4,Laugh feeling be heavy her very small reflect long.,2024-05-18
324,3285,2085,4.1,2.2,4.7,4.2,Two sister home mean behavior federal travel find morning scientist stop ground ball science TV bit the.,2024-08-17
325,2131,1797,3.7,2.9,2.5,3.5,Window force receive him pull miss study hundred second population.,2025-07-13
326,7711,4905,1.9,2.8,4.4,1.7,Test appear small strategy identify raise figure company institution three.,2025-03-30
327,2735,3807,4.3,2.4,4.6,3.1,Reason focus send option green in hold assume young door might important and become too.,2025-05-30
328,7174,2768,4.3,2.3,2.5,4.6,Face right art executive if but true her per paper camera heavy with president wind will.,2026-04-01
329,9762,530,1.5,4.9,4.9,3.1,Hit Mr popular life truth happen finally myself up brother my light project.,2024-11-15
330,11179,551,5,3.2,2.9,4.7,At must space until wish partner such democratic economic time offer sport.,2025-12-08
331,1424,4244,2.5,1.9,2.3,4.8,Wall any also son husband manage center fact herself but go child receive beyond what her middle exist least meeting.,2024-05-10
332,6678,2940,2.9,1.6,1.7,1.2,Money her wrong bank sport pick father particular agreement move similar nation imagine above worry table management consumer.,2024-11-02
333,366,4819,1.5,4,3.5,2.5,Talk one produce key condition hold without low face inside use majority reality employee.,2024-11-25
334,5866,745,2.5,4,3.6,3.4,So here population do scene trouble from success inside manager guess discussion chance agency lose major pass despite have dream.,2025-07-29
